

2015年03月06日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11188.84,+,61.61,0.55
發行量加權股價指數,9645.77,+,50.68,0.53
臺灣50指數,7014.21,+,32.08,0.46
臺灣中型100指數,7711.68,+,37.82,0.49
臺灣資訊科技指數,8533.33,-,14.67,-0.17
臺灣發達指數,8207.16,+,74.87,0.92
臺灣高股息指數,6072.03,+,22.96,0.38
臺灣就業99指數,5759.5,+,38.85,0.68
臺灣高薪100指數,5242.12,+,26.4,0.51
臺灣企業經營101指數,6142.48,+,30.63,0.5
臺灣低波動高股息指數,1453.87,+,7.08,0.49
未含金融保險股指數,8154.92,+,38.59,0.48
未含電子股指數,13600.13,+,115.24,0.85
未含金融電子股指數,11707.43,+,98.39,0.85
水泥窯製類指數,573.25,+,2.36,0.41
塑膠化工類指數,816.2,+,11.62,1.44
機電類指數,2183.72,+,5.79,0.27
水泥類指數,145.84,+,0.56,0.39
食品類指數,1256.69,-,0.85,-0.07
塑膠類指數,226.36,+,4.2,1.89
紡織纖維類指數,564.27,+,6.98,1.25
電機機械類指數,164.02,+,1.08,0.66
電器電纜類指數,37.73,+,0.15,0.4
化學生技醫療類指數,105.12,+,0.39,0.37
化學類指數,103.79,+,0.34,0.33
生技醫療類指數,75.23,+,0.31,0.41
玻璃陶瓷類指數,57.14,+,0.3,0.53
造紙類指數,166.96,+,0.85,0.51
鋼鐵類指數,100.07,+,0.03,0.03
橡膠類指數,378.22,+,3.65,0.97
汽車類指數,334.66,+,3.5,1.06
電子類指數,388.33,+,0.98,0.25
半導體類指數,128.56,-,0.49,-0.38
電腦及週邊設備類指數,109.79,+,0.62,0.57
光電類指數,41.88,+,0.63,1.53
通信網路類指數,121.36,+,0.28,0.23
電子零組件類指數,97.28,+,1.07,1.11
電子通路類指數,120.66,+,0.64,0.53
資訊服務類指數,103.82,+,0.63,0.61
其他電子類指數,83.03,+,0.58,0.7
建材營造類指數,289.95,+,0.8,0.28
航運類指數,92.71,+,1.12,1.22
觀光類指數,122.11,+,0.31,0.25
金融保險類指數,1107.95,+,9.57,0.87
貿易百貨類指數,250.43,+,2.45,0.99
油電燃氣類指數,88.32,+,0.75,0.86
其他類指數,272.51,+,0.93,0.34
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11526.63,+,63.48,0.55
發行量加權股價報酬指數,14687.87,+,77.19,0.53
臺灣50報酬指數,10802.91,+,49.41,0.46
臺灣中型100報酬指數,11037.96,+,54.12,0.49
臺灣資訊科技報酬指數,12447.19,-,21.4,-0.17
臺灣發達報酬指數,11445.72,+,104.41,0.92
臺灣高股息報酬指數,10005.41,+,37.83,0.38
臺灣就業99報酬指數,6537.99,+,44.1,0.68
臺灣高薪100報酬指數,5284.79,+,26.61,0.51
臺灣企業經營101報酬指數,6561.56,+,32.71,0.5
臺灣低波動高股息報酬指數,2854.67,+,13.91,0.49
未含金融電子股報酬指數,17996.48,+,151.24,0.85
水泥類報酬指數,192.99,+,0.75,0.39
食品類報酬指數,1453.89,-,0.98,-0.07
塑膠類報酬指數,281.58,+,5.22,1.89
紡織纖維類報酬指數,691.06,+,8.55,1.25
電機機械類報酬指數,196.88,+,1.29,0.66
電器電纜類報酬指數,42.22,+,0.16,0.38
化學生技醫療類報酬指數,127.51,+,0.46,0.36
化學類報酬指數,128.55,+,0.42,0.33
生技醫療類報酬指數,87.25,+,0.37,0.43
玻璃陶瓷類報酬指數,60.91,+,0.32,0.53
造紙類報酬指數,193.61,+,0.98,0.51
鋼鐵類報酬指數,123.55,+,0.04,0.03
橡膠類報酬指數,448.3,+,4.32,0.97
汽車類報酬指數,389.54,+,4.07,1.06
電子類報酬指數,541.16,+,1.37,0.25
半導體類報酬指數,172.11,-,0.65,-0.38
電腦及週邊設備類報酬指數,157.32,+,0.88,0.56
光電類報酬指數,49.44,+,0.74,1.52
通信網路類報酬指數,185.85,+,0.42,0.23
電子零組件類報酬指數,133.28,+,1.47,1.12
電子通路類報酬指數,176.79,+,0.94,0.53
資訊服務類報酬指數,156.77,+,0.95,0.61
其他電子類報酬指數,96.34,+,0.67,0.7
建材營造類報酬指數,376.15,+,1.04,0.28
航運類報酬指數,108.91,+,1.32,1.23
觀光類報酬指數,134.92,+,0.34,0.25
金融保險類報酬指數,1380.04,+,11.93,0.87
貿易百貨類報酬指數,291.56,+,2.85,0.99
油電燃氣類報酬指數,104.8,+,0.89,0.86
其他類報酬指數,348.31,+,1.18,0.34
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","91045007985","2146536405","744139"
"2.台灣存託憑證","78712674","12892132","2544"
"3.受益憑證","0","0","0"
"4.ETF","1820048026","66387511","12784"
"5.受益證券","43792960","2532000","200"
"6.變更交易股票","81805549","8679211","1737"
"7.認購(售)權證","2709796900","2546152000","66487"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","91126813534","2155215616","745876"
"總計(1~12)","95779164094","4783179259","827891"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",3274(8),490(6)
"下跌(跌停)",2596(13),246(0)
"持平",653,112
"未成交",3693,4
"無比價",1008,2
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2015年03月06日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","3067298","680","213689528","69.55","69.9","69.3","69.8","+","0.1","69.8","13","69.85","1,001","0.00"
="0051  ","中100 ","8000","7","245900","30.79","30.79","30.7","30.7","+","0.05","30.58","82","30.75","2","0.00"
="0052  ","FB科技","1000","1","43890","43.89","43.89","43.89","43.89","-","0.01","43.89","1","43.93","25","0.00"
="0053  ","寶電子","57000","37","1720440","30.36","30.36","30.15","30.25","+","0.03","30.21","8","30.34","1","0.00"
="0054  ","台商50","128000","64","3068960","24","24.06","23.95","24.04","+","0.13","23.97","71","24.09","3","0.00"
="0055  ","寶金融","1100000","85","16358920","14.82","14.92","14.82","14.91","+","0.1","14.91","15","14.92","2","0.00"
="0056  ","高股息","533300","269","13454508","25.18","25.26","25.14","25.25","+","0.07","25.24","27","25.25","9","0.00"
="0057  ","FB摩台","896000","25","38306580","42.49","42.8","42.49","42.8","+","0.1","42.77","50","42.81","12","0.00"
="0058  ","FB發達","0","0","0","--","--","--","--"," ","0","39.45","29","39.63","10","0.00"
="0059  ","FB金融","4000","2","133700","33.41","33.43","33.41","33.43","-","0.08","33.49","35","33.67","33","0.00"
="0060  ","新台灣","6000","2","193840","32.28","32.44","32.28","32.44","+","0.11","31.74","60","32.6","2","0.00"
="0061  ","寶滬深","16194537","2740","279880237","17.15","17.38","17.15","17.23","+","0.11","17.22","153","17.23","16","0.00"
="006203","寶摩臺","2000","2","66650","33.28","33.37","33.28","33.37","X","0","33.16","31","33.7","1","0.00"
="006204","豐臺灣","10360","6","496923","47.81","48.09","47.81","48.09","+","0.25","48.09","13","48.1","2","0.00"
="006205","FB上証","6318999","1690","194494819","30.59","30.95","30.59","30.77","+","0.18","30.77","85","30.78","1","0.00"
="006206","元上證","6504292","1309","184906535","28.18","28.6","28.18","28.41","+","0.27","28.41","134","28.42","31","0.00"
="006207","FH滬深","3966800","585","88437059","22.1","22.41","22.1","22.25","+","0.07","22.25","29","22.27","10","0.00"
="006208","FB台50","13025","4","513068","39.39","39.49","39.3","39.49","-","0.05","39.49","1","39.59","38","0.00"
="00631L","T50正2","836200","113","19200054","22.95","23.08","22.8","23.05","+","0.1","23.03","70","23.07","7","0.00"
